cz,czname,pop2000,stateabbrv,year,le_agg_q1_F,le_raceadj_q1_F,le_agg_q2_F,le_raceadj_q2_F,le_agg_q3_F,le_raceadj_q3_F,le_agg_q4_F,le_raceadj_q4_F,le_agg_q1_M,le_raceadj_q1_M,le_agg_q2_M,le_raceadj_q2_M,le_agg_q3_M,le_raceadj_q3_M,le_agg_q4_M,le_raceadj_q4_M,sd_le_agg_q1_F,sd_le_raceadj_q1_F,sd_le_agg_q2_F,sd_le_raceadj_q2_F,sd_le_agg_q3_F,sd_le_raceadj_q3_F,sd_le_agg_q4_F,sd_le_raceadj_q4_F,sd_le_agg_q1_M,sd_le_raceadj_q1_M,sd_le_agg_q2_M,sd_le_raceadj_q2_M,sd_le_agg_q3_M,sd_le_raceadj_q3_M,sd_le_agg_q4_M,sd_le_raceadj_q4_M,count_q1_F,count_q2_F,count_q3_F,count_q4_F,count_q1_M,count_q2_M,count_q3_M,count_q4_M
1701,"Raleigh",1412127,"NC",2009,80.11268,81.20451,85.84028,86.34428,89.62517,89.84084,88.19505,88.30033,76.47715,77.60254,77.56615,78.30566,84.88715,85.32616,87.91193,88.0889,1.42899,1.382083,1.527892,1.457656,1.043533,.9963425,1.629257,1.588001,1.12592,1.122057,1.445572,1.445144,1.512857,1.448199,1.354666,1.3032,54680,64490,66168,85602,49991,54287,61500,83733
1701,"Raleigh",1412127,"NC",2010,80.73773,81.82757,87.08909,87.53949,89.18159,89.42619,89.91327,89.97377,75.3179,76.45527,79.25134,79.9805,84.042,84.52238,87.3642,87.5629,1.325103,1.278249,1.232915,1.170546,1.470086,1.40418,1.256569,1.229982,1.056792,1.063836,1.453638,1.434335,1.494729,1.432323,1.412641,1.359225,55938,66557,67703,86197,51407,55303,62991,84064
1701,"Raleigh",1412127,"NC",2011,82.08577,83.10991,83.87362,84.4899,87.88929,88.19014,90.73216,90.77634,75.38615,76.53121,79.76194,80.49422,84.49398,84.95747,90.41261,90.48083,1.35796,1.288794,1.663914,1.595204,1.443902,1.376538,1.243402,1.218042,1.035286,1.042456,1.337395,1.30669,1.518381,1.455133,.7254409,.6968899,56204,67461,68835,87198,51491,55913,63810,85037
1701,"Raleigh",1412127,"NC",2012,82.93126,83.91525,86.43655,86.93086,89.0071,89.25766,90.86952,90.89799,76.97514,78.0827,83.75385,84.32787,82.87045,83.40204,85.98573,86.22719,1.292348,1.22171,1.457694,1.379155,1.297127,1.235543,.9023395,.8865015,1.19133,1.182029,1.28268,1.222525,1.660004,1.605934,1.703855,1.649789,57528,68443,70061,88219,52649,56971,64710,85933
1701,"Raleigh",1412127,"NC",2013,80.1894,81.29774,85.25575,85.81029,87.11657,87.45401,87.92198,88.00575,76.56802,77.68027,77.2519,77.98922,83.96404,84.45653,88.43415,88.57072,1.47335,1.431956,1.587969,1.514519,1.824559,1.746623,1.975996,1.928625,1.089101,1.079075,1.309472,1.321921,1.653569,1.587885,1.136186,1.093504,58488,69522,71276,88794,55016,58382,65870,86034
1701,"Raleigh",1412127,"NC",2014,81.7618,82.81516,85.69592,86.23211,86.13489,86.51899,90.89692,90.91902,78.04674,79.12797,80.27083,80.98253,82.31753,82.87285,86.50266,86.7159,1.387298,1.326529,1.372727,1.300455,1.885939,1.8082,1.102572,1.086279,1.143333,1.113725,1.398747,1.363315,1.689027,1.637555,1.622599,1.567712,57827,68974,68806,86472,53963,57667,63634,83466
2000,"Virginia Beach",1119468,"VA",2001,79.66089,80.6023,81.43291,82.05962,82.36009,82.6656,88.57655,88.71787,74.48856,75.56857,74.46668,75.11066,84.25323,84.52166,81.29626,81.62411,1.702548,1.671598,2.014812,1.960318,2.189158,2.1364,2.006489,1.951048,1.308086,1.31215,1.342035,1.366049,1.666142,1.63227,2.769516,2.739479,40517,39937,41532,34754,32162,39665,41520,33152
2000,"Virginia Beach",1119468,"VA",2002,79.61395,80.52351,83.65337,84.19578,84.84853,85.06329,86.01128,86.19673,71.6286,72.68941,75.05774,75.69405,77.87555,78.23531,86.02549,86.23374,1.668126,1.639207,1.714586,1.659266,2.04283,1.999548,2.452164,2.388294,1.050483,1.077694,1.430197,1.446865,1.806954,1.800696,2.243975,2.187189,42462,41121,43004,35195,33093,40414,43018,33466
2000,"Virginia Beach",1119468,"VA",2003,82.49004,83.25434,84.49342,84.94279,81.53278,81.80331,87.42258,87.55616,73.84159,74.93334,79.01823,79.61415,80.46103,80.79248,82.13513,82.43981,1.658857,1.628047,2.005882,1.94651,2.159351,2.113092,2.442607,2.386928,1.228871,1.234085,1.835637,1.809001,1.827734,1.800046,2.694951,2.657331,43220,42321,44408,36895,33325,41193,44575,35010
2000,"Virginia Beach",1119468,"VA",2004,81.00871,81.77007,79.38273,79.95925,85.22166,85.38651,84.01643,84.2113,71.91553,72.87245,79.79692,80.39266,80.01103,80.33875,86.6937,86.87846,1.713201,1.676761,2.076787,2.039937,2.024875,1.99044,2.783812,2.719185,1.051421,1.081462,1.584991,1.555376,1.981867,1.953264,2.02352,1.971143,43471,42960,45505,39941,33124,41226,45900,38078
2000,"Virginia Beach",1119468,"VA",2005,81.59735,82.36136,83.43703,83.89612,85.50719,85.65694,89.15953,89.23412,77.52238,78.52152,78.17783,78.80739,83.59834,83.87728,81.3027,81.62093,1.615269,1.585175,2.008285,1.955835,1.978678,1.947865,1.718018,1.685359,1.360151,1.350358,1.58913,1.570384,1.61983,1.587391,2.23036,2.194546,44061,43688,46275,41779,33594,41739,46412,40126
2000,"Virginia Beach",1119468,"VA",2006,80.2312,81.07416,83.24519,83.71896,85.43855,85.58964,88.87849,88.95705,72.77273,73.86372,77.0928,77.74188,83.65128,83.93873,86.2179,86.43169,1.557622,1.534089,1.944763,1.893758,2.001869,1.967851,1.731711,1.703996,1.08974,1.111186,1.513218,1.507922,1.651646,1.618782,2.198491,2.142763,44448,44265,46817,43020,33665,41865,47096,41381
2000,"Virginia Beach",1119468,"VA",2007,82.10819,82.85922,84.58382,85.04028,86.51442,86.65974,85.94884,86.07674,74.616,75.74153,78.11855,78.79633,86.69023,86.91496,87.26929,87.45653,1.499954,1.473749,1.619137,1.574925,1.605126,1.584521,2.457053,2.40447,1.197856,1.203253,1.544974,1.525994,1.387988,1.354375,1.724024,1.673967,44342,44796,47392,42806,34185,42040,47472,41051
2000,"Virginia Beach",1119468,"VA",2008,81.28716,82.07507,84.69949,85.1473,85.17133,85.33782,89.55054,89.61643,72.38369,73.4071,76.83586,77.493,80.46651,80.85605,84.6722,84.95139,1.557052,1.535773,1.696454,1.643625,1.931193,1.897671,1.73845,1.711741,1.051328,1.084717,1.537324,1.543044,1.678601,1.651346,2.332693,2.273794,44400,45458,47887,42783,34277,42352,47803,40873
2000,"Virginia Beach",1119468,"VA",2009,79.76091,80.66244,81.27399,81.8545,82.63758,82.88263,87.59196,87.70148,72.50493,73.58752,76.99642,77.70436,83.13064,83.48695,87.53572,87.72631,1.50136,1.475737,1.912867,1.869659,2.203335,2.150249,2.172202,2.126804,1.027473,1.054369,1.458983,1.459732,1.579288,1.539939,1.340432,1.295253,44757,45955,48495,44484,34801,42397,48130,42327
2000,"Virginia Beach",1119468,"VA",2010,81.45352,82.29203,82.99089,83.54339,88.17602,88.31903,83.7882,84.00933,75.19002,76.28199,78.68459,79.40157,80.35334,80.78823,87.69908,87.89857,1.650886,1.613414,1.927187,1.868546,1.669991,1.639115,3.021528,2.95402,1.240334,1.250504,1.580968,1.566552,1.867711,1.839171,1.407949,1.357546,44497,46261,48559,44121,34994,42384,48050,41808
2000,"Virginia Beach",1119468,"VA",2011,82.05022,82.92081,84.63693,85.16469,88.79465,88.95638,87.6826,87.81306,73.35857,74.40929,80.85153,81.56385,85.19711,85.53,89.75398,89.89483,1.503142,1.459638,1.759926,1.696931,1.223811,1.202391,2.260434,2.202147,1.115967,1.148445,1.558911,1.520573,1.539339,1.492709,1.346971,1.293816,43321,45152,48238,46169,33858,40516,47966,43796
2000,"Virginia Beach",1119468,"VA",2012,80.18312,81.11966,85.14061,85.66029,87.67256,87.87269,91.24442,91.30672,74.98185,76.14906,84.76243,85.3316,83.74951,84.1517,90.03223,90.1705,1.593341,1.556577,1.974881,1.900071,1.555078,1.518237,1.081353,1.058025,1.19242,1.208412,1.318212,1.256143,1.84419,1.791564,1.355753,1.29794,43201,44576,47768,45903,34051,40142,47408,43529
2000,"Virginia Beach",1119468,"VA",2013,82.58512,83.46182,84.09634,84.69049,86.65428,86.89132,88.38609,88.52057,73.83695,75.01736,78.12203,78.93421,84.43663,84.83328,88.80569,88.99661,1.509749,1.474468,1.71891,1.653795,1.882091,1.832294,2.061116,2.008654,1.114416,1.135605,1.46481,1.454333,1.696407,1.641354,1.518614,1.453007,43798,45136,47512,44894,35558,41067,47210,42450
2000,"Virginia Beach",1119468,"VA",2014,81.60596,82.49922,82.04369,82.74597,86.59201,86.85043,86.1284,86.33729,74.59042,75.69674,82.10063,82.824,83.15447,83.61746,89.25256,89.42303,1.658264,1.612787,1.794818,1.740235,1.764481,1.713988,2.745568,2.673706,1.206479,1.232972,1.487088,1.427238,1.678404,1.623596,1.338153,1.275566,42912,44686,45556,43415,35385,40773,45448,40486
2400,"Richmond",1040192,"VA",2001,79.76156,80.96934,78.90899,79.62859,82.24859,82.81394,82.03061,82.51593,72.51073,73.87481,79.29087,79.99565,83.00936,83.4892,85.2231,85.55807,1.684582,1.641612,1.987052,1.95749,2.22436,2.15873,2.448156,2.391228,1.19098,1.216504,1.657624,1.630236,1.906345,1.856436,1.940756,1.875121,33867,40210,43093,48995,29417,34760,41620,47202
2400,"Richmond",1040192,"VA",2002,80.6907,81.88634,81.70373,82.32835,85.75258,86.16676,84.6244,85.00725,70.63457,71.96189,77.81427,78.55499,78.11338,78.65475,83.88313,84.26086,1.505494,1.466502,2.064263,2.013375,1.934933,1.865071,2.524101,2.445425,.9702376,1.013859,1.510439,1.499737,1.907235,1.912135,2.039041,1.984062,35390,41892,44361,49547,30354,35753,43073,47688
2400,"Richmond",1040192,"VA",2003,79.92421,81.1081,86.6999,87.18873,81.76105,82.30946,88.10764,88.35519,73.92493,75.34873,77.75848,78.52011,83.19743,83.66585,82.70255,83.11478,1.629267,1.588458,1.34989,1.302537,2.211489,2.160366,2.001117,1.926213,1.196884,1.208052,1.497261,1.488432,1.703674,1.65436,2.130371,2.082162,35815,43358,45341,50983,31168,36694,43813,48782
2400,"Richmond",1040192,"VA",2004,78.19855,79.43103,83.58127,84.1349,82.06812,82.58926,80.66963,81.14717,74.50212,75.81273,78.0703,78.81837,80.75143,81.30466,82.58557,83.0132,1.629096,1.613262,2.043238,1.9857,2.343934,2.283181,2.598303,2.571073,1.306211,1.323087,1.573927,1.557622,1.815029,1.782227,2.17742,2.134628,36474,44697,46422,52045,31486,37872,44226,49766
2400,"Richmond",1040192,"VA",2005,75.91924,77.16071,84.77222,85.3063,84.13981,84.6067,89.91814,90.08828,73.89307,75.28782,79.00646,79.72914,81.18798,81.74524,83.60543,84.00962,1.490469,1.501284,1.789202,1.734688,1.949375,1.886898,1.549929,1.490583,1.17963,1.196728,1.581679,1.562465,1.675528,1.633622,2.014629,1.959839,37406,45189,47663,52887,32333,38111,45183,50832
2400,"Richmond",1040192,"VA",2006,82.49627,83.57329,85.47968,85.99589,84.29357,84.73245,87.33229,87.5949,75.03664,76.38255,78.23864,78.98945,83.01752,83.50816,85.49601,85.82594,1.562411,1.505657,1.522942,1.478629,2.127336,2.061905,2.056859,1.985535,1.24481,1.249715,1.477297,1.461161,1.671464,1.625004,1.604937,1.545382,38185,45934,47895,54418,32709,38819,45518,51924
2400,"Richmond",1040192,"VA",2007,79.59814,80.80013,84.17313,84.72274,84.82978,85.24859,90.03709,90.19881,73.8157,75.15875,78.93252,79.69142,81.05663,81.61598,83.08224,83.51273,1.612117,1.579519,1.849801,1.79486,2.240434,2.169343,1.507494,1.453416,1.179169,1.202402,1.461302,1.439837,1.821571,1.784919,2.131872,2.075949,39006,46583,48990,55023,33202,39338,46353,52508
2400,"Richmond",1040192,"VA",2008,77.44801,78.72015,87.39767,87.84799,85.19568,85.62086,91.05103,91.17181,73.22071,74.50879,81.56336,82.27399,84.77547,85.22842,85.71624,86.06302,1.611702,1.608452,1.24232,1.198944,1.853339,1.789834,.9650958,.9280846,1.157326,1.202309,1.38109,1.347903,1.527856,1.473212,1.88033,1.814072,39057,47619,49776,55863,33891,39547,46694,53254
2400,"Richmond",1040192,"VA",2009,79.44339,80.69539,85.1392,85.69772,83.05718,83.56654,86.64257,86.94885,72.70879,74.09673,79.09504,79.89837,84.37276,84.86064,87.69291,87.97252,1.618946,1.586914,1.579187,1.523042,2.140913,2.081227,2.459247,2.379222,1.039804,1.077736,1.413379,1.388835,1.738994,1.678067,1.541339,1.471664,39325,48965,51189,56932,34390,40706,47669,54078
2400,"Richmond",1040192,"VA",2010,81.45365,82.68954,87.2316,87.73703,88.80406,89.10397,89.73366,89.92346,75.63462,77.01694,77.63968,78.45184,85.18467,85.65855,86.68397,87.01783,1.502577,1.444692,1.200782,1.149391,1.573049,1.504899,1.600261,1.533855,1.215342,1.224116,1.485931,1.481365,1.468263,1.405877,1.638654,1.567082,39682,49193,50835,56860,35006,40428,47173,53940
2400,"Richmond",1040192,"VA",2011,83.49741,84.61504,87.26369,87.7737,85.2149,85.69133,86.22699,86.57442,75.46894,76.859,79.89497,80.72356,84.09739,84.6394,85.36155,85.76874,1.457114,1.381178,1.287696,1.227604,2.187858,2.107654,2.225452,2.144186,1.232054,1.246581,1.540275,1.503641,1.75391,1.686778,1.757101,1.683362,38804,48591,51084,56962,34488,39711,46648,53838
2400,"Richmond",1040192,"VA",2012,80.81938,82.12862,82.47414,83.20307,85.70004,86.1737,88.50574,88.75538,73.26745,74.69383,78.04155,78.92464,79.14327,79.83453,89.59833,89.78501,1.631791,1.584425,1.96062,1.898945,2.047231,1.965965,1.556327,1.489014,1.083107,1.137658,1.527392,1.519308,1.809886,1.806987,.9055078,.8530241,39391,48061,50274,57535,34787,39222,46009,54010
2400,"Richmond",1040192,"VA",2013,81.37751,82.68229,86.06783,86.65817,87.72102,88.10345,85.51752,85.90105,76.04276,77.4832,79.73678,80.61079,80.83388,81.5266,89.13531,89.36007,1.623445,1.556828,1.594666,1.522374,1.719884,1.641264,2.335269,2.252809,1.271648,1.286297,1.548343,1.51573,1.764085,1.728552,1.14315,1.076852,39819,48656,50285,55984,35903,40246,45764,52587
2400,"Richmond",1040192,"VA",2014,83.24954,84.42928,86.36198,86.96393,89.16758,89.47939,86.8192,87.15033,76.45737,77.96223,78.22366,79.11508,82.99823,83.61992,88.85233,89.12183,1.574001,1.495106,1.343454,1.273368,1.121776,1.061906,2.08901,2.005759,1.23123,1.218759,1.614883,1.612295,2.217061,2.153435,1.739285,1.641384,38990,47774,48499,54397,35283,39896,44134,50590
3300,"New Orleans",1381652,"LA",2001,79.39758,80.26228,84.97541,85.48831,85.5043,85.85313,87.26723,87.49672,74.76105,75.87231,76.89133,77.59725,79.03753,79.51237,83.44087,83.77653,1.300247,1.285693,1.705392,1.648563,1.98244,1.919131,2.168703,2.095774,1.001156,1.004698,1.331446,1.323927,1.975932,1.955889,2.161533,2.102929,65350,47810,41089,39031,54881,45870,40885,38148
3300,"New Orleans",1381652,"LA",2002,82.09537,82.90302,83.81356,84.36768,80.7956,81.28774,84.60011,84.92941,74.82342,75.91518,77.63854,78.3787,79.02564,79.50883,85.60569,85.87663,1.299174,1.277467,1.859437,1.803978,2.381863,2.333127,2.470389,2.39646,.9691424,.9704927,1.368279,1.352564,1.878197,1.860362,1.950032,1.88928,67968,48816,41302,37951,56325,46398,41013,37061
3300,"New Orleans",1381652,"LA",2003,83.37086,84.124,82.7674,83.35153,82.03465,82.49393,88.40189,88.6009,73.9029,74.98852,77.72619,78.40844,79.75431,80.22259,84.10862,84.43159,1.241595,1.225036,1.94046,1.888542,2.459271,2.399814,2.114303,2.041198,.9511077,.9595002,1.457327,1.446939,1.929139,1.905012,2.196672,2.136795,69116,49273,41632,38688,56160,46869,41211,37640
3300,"New Orleans",1381652,"LA",2004,81.65827,82.52976,82.77436,83.36513,81.79055,82.26205,87.24593,87.49286,73.92777,75.07858,83.0648,83.65755,81.98861,82.41508,84.44282,84.76277,1.234025,1.221116,1.985581,1.93219,2.470436,2.414666,2.436592,2.355992,.9204876,.9369469,1.283747,1.249859,1.94775,1.907546,2.251155,2.191252,69620,49896,42043,39427,56514,46992,41301,38549
3300,"New Orleans",1381652,"LA",2005,81.81136,82.70416,83.79769,84.37896,86.10497,86.44936,87.70219,87.93139,73.75372,74.81992,82.5325,83.14766,83.35448,83.76299,83.92815,84.26415,1.161493,1.156095,1.794865,1.735896,1.999953,1.935302,2.007137,1.936135,.9476189,.959587,1.312694,1.273276,1.51295,1.471315,2.218993,2.156986,69201,50389,42382,39986,55876,47429,41593,38849
3300,"New Orleans",1381652,"LA",2006,81.22844,81.89412,84.70721,85.16395,87.72408,87.95119,85.09663,85.39265,75.56865,76.5211,80.59245,81.18125,82.70631,83.07726,87.56505,87.76135,1.402574,1.379693,1.540588,1.491865,1.48823,1.442787,3.131218,3.047391,.9922217,.9899394,1.445867,1.411978,2.029709,1.980107,1.892118,1.827538,61746,44626,37720,35734,52113,42825,37306,34950
3300,"New Orleans",1381652,"LA",2007,83.67506,84.3498,84.1431,84.61822,80.87067,81.30642,85.28314,85.57837,74.73283,75.70329,81.69421,82.28183,86.03207,86.31863,84.39775,84.71101,1.190593,1.176365,1.949281,1.888643,2.554339,2.507235,3.446174,3.361539,1.02754,1.035672,1.466597,1.425671,1.564045,1.513033,2.336374,2.27085,56520,41876,36266,36280,49666,39317,35992,35470
3300,"New Orleans",1381652,"LA",2008,83.24162,83.87955,87.43453,87.81968,85.22904,85.5519,81.49908,81.90219,76.67279,77.64275,77.90846,78.60191,86.76118,87.03337,86.21941,86.48888,1.352115,1.326943,1.393262,1.340368,2.29425,2.224024,3.30269,3.264866,1.105533,1.102185,1.545107,1.533497,1.254829,1.208997,2.260024,2.185462,57367,40295,34647,36740,48372,38463,35091,35921
3300,"New Orleans",1381652,"LA",2009,83.17136,83.88415,87.65113,88.01491,83.36933,83.76469,89.29918,89.45735,74.68126,75.70405,81.3521,81.99938,85.14713,85.49746,87.81075,88.02188,1.323031,1.300722,1.592349,1.534716,2.517548,2.450426,1.928829,1.861848,1.079414,1.094564,1.497453,1.456284,1.640416,1.582592,1.570787,1.50591,55863,43875,37154,39696,47187,40781,37014,38568
3300,"New Orleans",1381652,"LA",2010,83.24886,83.97603,84.53672,85.07259,84.11046,84.51282,87.21863,87.45905,75.31718,76.37364,80.22367,80.95169,80.61566,81.11727,83.20927,83.60236,1.362004,1.339818,1.887226,1.819732,2.223914,2.153993,2.162182,2.084554,1.07303,1.085685,1.425012,1.385547,2.045623,2.017171,2.309685,2.251058,54942,44862,38112,40141,46207,41147,37758,38883
3300,"New Orleans",1381652,"LA",2011,85.83533,86.56497,86.9821,87.45186,89.25261,89.47871,81.21102,81.6608,76.60233,77.72391,80.42181,81.1521,82.49022,82.96561,87.0465,87.30399,.9997709,.9715544,1.346517,1.287695,1.175941,1.130635,2.691267,2.655763,1.101936,1.098154,1.546466,1.505993,1.789657,1.738582,1.878555,1.801707,53879,45439,38747,40367,44666,41598,38608,38911
3300,"New Orleans",1381652,"LA",2012,79.23292,80.14284,87.86009,88.29276,88.07917,88.36206,90.29128,90.43732,74.50971,75.57727,80.11362,80.8775,81.58759,82.1034,86.21648,86.51135,1.45651,1.434168,1.227195,1.164405,1.511044,1.44933,1.819294,1.747521,1.050252,1.072345,1.461032,1.425972,1.881985,1.837463,1.873422,1.798907,53212,46101,38622,41108,44921,41534,38390,39897
3300,"New Orleans",1381652,"LA",2013,83.80103,84.6636,82.14351,82.8613,86.84216,87.18442,84.36683,84.75334,76.74655,77.86887,81.60835,82.32289,85.73942,86.09565,88.17184,88.38019,1.075156,1.044364,1.769716,1.716264,2.095903,2.016513,3.067898,2.992293,1.06105,1.056202,1.347765,1.298891,1.433049,1.371741,1.608721,1.53678,55043,46892,37982,39523,47700,42863,38240,38049
3300,"New Orleans",1381652,"LA",2014,82.73132,83.62798,84.29931,84.93192,86.89357,87.23517,89.64774,89.81776,76.56493,77.70563,80.56052,81.31426,84.07718,84.50498,87.52213,87.76051,1.239744,1.208737,1.71843,1.647487,2.01703,1.937443,1.878208,1.800221,.991491,.9878981,1.471272,1.426908,1.78135,1.716147,1.717988,1.642289,53868,45728,36020,35046,46798,40848,36096,34843
3500,"Baton Rouge",806561,"LA",2001,81.00689,81.94527,79.4774,80.14966,84.36337,84.85139,89.71717,89.89612,75.57181,76.88,80.15855,80.77759,82.63102,83.09033,82.83336,83.20747,1.990152,1.948807,2.49912,2.455289,2.914102,2.818885,1.990401,1.911456,1.381674,1.385289,1.833706,1.79712,2.357778,2.298214,3.096586,3.036516,32899,25465,25364,24042,25213,25477,26288,23376
3500,"Baton Rouge",806561,"LA",2002,81.30941,82.24824,81.65484,82.21178,83.49544,84.01421,91.42517,91.53333,72.81913,74.04325,79.52918,80.12547,82.94415,83.40036,81.15249,81.57037,1.918596,1.885533,2.92186,2.856589,2.758924,2.673244,1.479618,1.418849,1.28688,1.314518,1.936481,1.912982,2.048775,1.993524,2.602284,2.553607,34758,26212,25871,23778,26272,25725,26834,22969
3500,"Baton Rouge",806561,"LA",2003,83.40701,84.33259,84.11316,84.61471,82.80687,83.33963,86.27893,86.58576,76.57825,77.87236,79.78928,80.42214,83.30276,83.74587,84.57744,84.90559,1.537226,1.496337,2.387416,2.31934,2.826166,2.748065,2.76563,2.672141,1.383676,1.381167,1.681024,1.652728,2.354788,2.289247,2.515788,2.445313,35611,26950,25982,24280,26514,26169,27025,23508
3500,"Baton Rouge",806561,"LA",2004,82.84505,83.8005,85.61879,86.06625,86.59604,86.97437,88.90079,89.10817,75.15018,76.46529,79.17019,79.80707,83.39532,83.84081,85.89694,86.18298,1.592137,1.551455,2.145089,2.082346,2.76968,2.662171,2.575665,2.482682,1.356685,1.363197,1.849418,1.825442,2.194994,2.130816,2.491754,2.414833,36117,27828,26271,24876,26970,26533,27212,24284
3500,"Baton Rouge",806561,"LA",2005,82.44871,83.3879,81.46318,82.04086,86.81358,87.1813,90.89774,91.02469,73.53313,74.83204,84.51157,85.01483,79.8697,80.4379,89.07756,89.24564,1.580623,1.545853,2.465809,2.40944,2.402293,2.307923,1.834261,1.766709,1.307741,1.332942,1.545608,1.501372,2.147705,2.109751,1.373577,1.319388,36648,28320,26732,25233,27414,26928,27548,24495
3500,"Baton Rouge",806561,"LA",2006,81.76988,82.86065,82.1525,82.75384,86.78773,87.18985,86.68607,86.99561,76.68229,78.00715,78.1441,78.86327,85.03667,85.46089,81.26827,81.71474,1.527113,1.489714,2.373484,2.312481,2.205057,2.115878,3.238728,3.140126,1.40668,1.413443,1.729174,1.71075,1.895467,1.827656,2.957336,2.921338,38596,30234,27623,26495,28984,28039,28100,25696
3500,"Baton Rouge",806561,"LA",2007,82.5208,83.5374,85.83663,86.34515,88.93305,89.22935,80.91164,81.39547,76.91644,78.24299,81.598,82.24183,87.16225,87.50406,90.15395,90.28596,1.6276,1.58768,1.66349,1.608614,1.807523,1.726469,3.245193,3.206983,1.370117,1.368856,1.748455,1.711613,1.524837,1.459881,.9123794,.8728204,40333,30471,27737,26760,30516,27773,28184,26191
3500,"Baton Rouge",806561,"LA",2008,83.09779,84.17282,83.12691,83.74525,85.13648,85.61926,89.93726,90.11743,75.86005,77.27322,82.59702,83.20021,80.35005,80.93473,85.31016,85.65866,1.410262,1.37319,2.064344,2.003708,2.357486,2.268012,2.011475,1.93213,1.268531,1.273131,1.78163,1.7345,2.199651,2.169792,2.417964,2.336302,40201,30157,28243,28007,30069,27646,28988,27660
3500,"Baton Rouge",806561,"LA",2009,80.39757,81.51559,85.69411,86.20508,86.83669,87.25004,81.13322,81.62905,74.41215,75.83717,77.95277,78.65,83.1752,83.69606,83.74333,84.15269,1.659941,1.615287,1.863634,1.796829,2.189222,2.093088,3.299819,3.269843,1.185253,1.205364,1.833342,1.826942,1.90173,1.841084,2.680996,2.614624,39120,31368,29073,29617,29232,28272,29938,28930
