cz,czname,pop2000,fips,statename,stateabbrv,cur_smoke_q1,cur_smoke_q2,cur_smoke_q3,cur_smoke_q4,bmi_obese_q1,bmi_obese_q2,bmi_obese_q3,bmi_obese_q4,exercise_any_q1,exercise_any_q2,exercise_any_q3,exercise_any_q4,puninsured2010,reimb_penroll_adj10,mort_30day_hosp_z,adjmortmeas_amiall30day,adjmortmeas_chfall30day,adjmortmeas_pnall30day,med_prev_qual_z,primcarevis_10,diab_hemotest_10,diab_eyeexam_10,diab_lipids_10,mammogram_10,amb_disch_per1000_10,cs00_seg_inc,cs00_seg_inc_pov25,cs00_seg_inc_aff75,cs_race_theil_2000,gini99,poor_share,inc_share_1perc,frac_middleclass,scap_ski90pcm,rel_tot,cs_frac_black,cs_frac_hisp,unemp_rate,pop_d_2000_1980,lf_d_2000_1980,cs_labforce,cs_elf_ind_man,cs_born_foreign,mig_inflow,mig_outflow,pop_density,frac_traveltime_lt15,hhinc00,median_house_value,ccd_exp_tot,ccd_pup_tch_ratio,score_r,dropout_r,cs_educ_ba,tuition,gradrate_r,e_rank_b,cs_fam_wkidsinglemom,crime_total,subcty_exp_pc,taxrate,tax_st_diff_top20
8900,"Macon",386870,13,"Georgia","GA",.2705314,.2323232,.2197802,.1578947,.3125,.2432432,.2434457,.2321429,.5808081,.67299581,.80223882,.87172014,19.15586,10147.025,.1477513,.1603858,.0959526,.1250167,-.1474725,82.721377,81.455935,66.539773,79.832917,66.656631,85.055244,.0906247,.0981889,.0852306,.1934302,.3771,.1541764,.12343,.46517,-1.0702973,44.34849,36.00176,2.012821,.0406179,.1982667,.2616,.6217625,.1339984,2.254344,.015555613,.0144854861,125.0104,.2939857,33835.64,113470.7146,5.7039279,17.34601,-6.07367,.0478454,18.30533,4954.09,-.0801042,35.4545,.301501,.0086329,2499.876,.019706,0
9001,"Vidalia",108438,13,"Georgia","GA",.2893401,.1965812,.1147541,.1617647,.3523316,.3245614,.2166667,.358209,.54545456,.69230771,.77049178,.79411763,23.75084,10419.276,1.20194,.1832232,.1051304,.132194,-1.11839,80.660796,82.846448,57.208446,80.194386,57.02223,117.61134,.0095247,.0101701,.0094064,.0798559,.38759,.2098809,.09534,.42877,-1.6489336,58.76168,26.02962,4.41266,.0683557,.1262424,.1914117,.5587672,.1938007,3.320234,.0062247552,.0088068758,37.47485,.3906454,26103.74,79533.72761,5.25605,16.258153,-1.667007,.0265108,10.42668,3684.38,.0161937,38.273,.2493361,.0087608,1836.796,.0221066,0
9002,"Milledgeville",83808,13,"Georgia","GA",.2105263,.1111111,.3076923,.047619,.2631579,.2592593,.3333333,.3,.47368422,.81481481,.76923078,.90476191,21.24763,9306.4321,.4667576,.183249,.0859174,.1270265,-.1017213,78.31406,84.741494,62.113029,83.558603,66.809383,80.012406,.0339348,.0372753,.032086,.1219871,.36685,.1785666,.0755,.44768,-1.9085844,27.65011,44.02921,1.394855,.0474294,.293034,.3150993,.5234662,.1811922,1.756096,.0123735204,.0147360634,55.0349,.359574,27862.41,107476.7313,5.5262824,16.829755,-6.813944,.012911,14.22167,3161.26,.1269462,33.139,.3327358,.0080564,2058.748,.0252586,0
9003,"Dublin",74610,13,"Georgia","GA",.2876405,.231003,.1292517,.1184211,.3551402,.2825397,.2465753,.2094595,.552809,.67272729,.7972973,.80921054,19.60065,9104.1631,.5813605,.1722676,.0863666,.1383212,-.2397334,83.199897,86.460392,55.077704,78.381067,65.393438,66.905254,.0397581,.039532,.0380176,.1116823,.39176,.2013951,.13755,.44242,-1.1503262,50.13269,39.91556,.9931644,.0472153,.1568877,.1850134,.5690293,.1985599,.9755965,.011526605,.0098780324,41.52214,.3425329,29574.87,92339.50432,6.1417926,16.465208,-2.795904,.0309421,12.53587,16895.4,.1254535,34.9255,.3181966,.0164742,1910.928,.0207221,0
9100,"Atlanta",3798017,13,"Georgia","GA",.2491057,.1950417,.1670785,.1110682,.2816189,.229176,.2053486,.1763892,.61156464,.73599064,.79411763,.86811024,22.09986,9238.8794,.2841242,.1597947,.0999207,.1260423,.055938,78.710449,85.899976,61.869038,82.562196,64.703348,59.069975,.1125313,.1011054,.1252,.3165451,.3953,.0929291,.17257,.4393,-1.2080198,44.27466,29.67886,6.83562,.0353966,.8512499,.9936224,.7091578,.1041841,10.88332,.029834253,.0230388648,717.4467,.1775279,44161.72,191244.6056,6.3516535,18.064445,-7.862574,.0255117,33.2831,6875.74,-.0460911,35.96825,.2298234,.0082179,2884.702,.027579,0
9200,"Griffin",135136,13,"Georgia","GA",.1956522,.030303,.1428571,.2105263,.2444444,.3428572,.2380952,.4736842,.5869565,.74285716,.80952382,.89473683,21.30066,9591.8847,2.08468,.2108367,.1087529,.1356001,-.8089448,81.678703,81.163619,58.96547,75.905891,56.50051,70.712156,.0390527,.0388549,.0387173,.1317338,.34117,.1367634,.10339,.50872,-1.4599294,53.29446,28.2508,1.398591,.0527297,.2430414,.2901072,.6005229,.2338361,1.700044,.0256778357,.0194840753,121.3896,.3152446,30887.58,110785.0282,4.8301484,17.605106,-6.8339,.0887108,11.74302,1147.73,-.0755713,36.1525,.2666952,.0088577,1694.759,.019729,0
9301,"Athens",212223,13,"Georgia","GA",.2036474,.1870229,.132948,.087156,.2523364,.2906977,.246988,.2477064,.72205436,.76893938,.80571431,.88687783,22.45808,9104.2782,-.0651483,.1610233,.1011293,.1132422,.5095862,83.37929,88.909747,65.004751,81.865462,68.971053,64.473321,.0885969,.1039415,.0735563,.1660594,.38517,.179574,.11936,.47294,-1.440353,35.18422,18.02161,4.434015,.036454,.5725464,.7463822,.6643721,.145779,5.646513,.0338040646,.0280035623,177.7922,.3229947,30684.81,149168.306,5.5468091,16.886414,-6.911376,.0482134,28.5716,2573.64,.3519879,35.4965,.2298892,.0079425,2155.105,.0257548,0
9302,"Toccoa",89228,13,"Georgia","GA",.1904762,.1914894,.1052632,.2105263,.4,.25,.5,.368421,.61904764,.78723407,.68421054,.84210527,23.92081,9221.442,1.554209,.1834266,.1096881,.1387551,-.4307314,85.538142,83.71915,61.939248,79.421552,59.997381,92.195605,.0124161,.0133431,.0111104,.0882064,.32115,.1525209,.08902,.53234,-1.0015558,63.03179,17.42727,1.257453,.0534903,.2010607,.2544628,.6023043,.2970954,1.458319,.0121934819,.0111400009,85.5071,.4069344,29484.41,108087.7958,5.1484568,15.532824,.1647149,.029071,12.09302,8355.12,.2049487,38.06775,.2152437,.0066123,1784.989,.0194853,0
9400,"Gainesville",272150,13,"Georgia","GA",.3682635,.2025,.167382,.1062271,.2530488,.2010309,.2522124,.25,.57499999,.75396824,.8035714,.80656934,24.9091,9399.301,.1590334,.1516067,.0999847,.1282117,.3180096,82.6285,85.5234,65.269173,82.937111,65.690163,60.599532,.0298511,.0275083,.0343197,.1996357,.33984,.1224773,.12858,.52989,-1.5447534,43.93055,5.822157,12.04226,.0366215,.749081,.8548524,.646148,.2338793,10.10863,.0339886092,.0211133566,153.4183,.2689977,33365.47,150563.9888,5.7350225,16.759088,-7.31806,.0217851,16.38571,3575.25,-.095496,39.54725,.1555147,.0072138,1620.37,.0218302,0
9500,"Talladega",148252,1,"Alabama","AL",.3333333,.2357724,.2038835,.1547619,.3968254,.3442623,.2871287,.2804878,.52614379,.65652174,.75,.8101266,16.78885,10571.415,1.425749,.1930877,.1008432,.1356824,-.9561353,85.144949,79.778493,62.561895,71.747728,60.209685,99.226508,.0178536,.0188461,.0164266,.1158112,.34659,.1704456,.07491,.45595,-1.4439875,52.78917,28.37061,.9881822,.0578489,.0775537,.1276819,.5525004,.2983945,.623844,.0163572835,.0186911475,54.60514,.3388315,29631.04,94719.60484,4.65885,17.801568,-14.07406,-.0038695,11.42103,2766.19,-.0749777,37.9475,.2598068,.0062485,1781.119,.0113239,0
9600,"LaGrange",457299,13,"Georgia","GA",.2730263,.2281746,.1747967,.1541502,.2852349,.3095723,.2761506,.2971888,.55772644,.74568963,.81702125,.83064514,18.96259,9951.9655,.5627316,.1634228,.1029007,.1292232,-.4978479,81.919982,82.962575,59.679251,80.496347,59.804326,79.514638,.0617125,.0555599,.0693181,.1539657,.34556,.1381277,.11202,.51942,-1.4612525,52.04385,19.98627,1.925655,.0448547,.2626256,.3379501,.6207002,.2296153,2.10179,.0266674539,.0190181916,106.8336,.2935708,32719.94,116186.8704,5.261147,18.093933,-7.684864,.0123356,15.42716,2244.87,-.0508048,37.601,.2214141,.007282,1864.342,.0168205,0
9701,"Columbus",303656,13,"Georgia","GA",.2562141,.2165992,.1628959,.1027668,.3399602,.2617587,.2110092,.2272727,.60317463,.73150104,.79166669,.84980237,18.797,9116.1339,2.327,.1884275,.1086357,.1598541,-.2035928,81.762915,81.042582,66.595919,77.008194,61.487109,58.182708,.1083153,.1088401,.1018772,.2346356,.37149,.1595501,.12764,.48676,-2.0782984,44.97886,40.61438,3.688384,.0488651,.0751739,.1087619,.6350322,.1696759,3.720463,.0280844113,.0333205996,123.1105,.3251257,31244.75,112103.519,5.3648703,17.380914,-9.339459,.0252694,17.88556,1617.79,-.099507,35.24325,.3118593,.0116159,1549.937,.0180437,0
9702,"Americus",65826,13,"Georgia","GA",.25,.1481481,.1111111,0,.2424242,.1481481,.1111111,.1428571,.52777779,.7037037,1,.9285714,22.96325,8559.5284,1.871244,.1849669,.1297474,.1290762,-.7275214,73.970794,75.974931,69.97824,73.705583,57.857034,50.905387,.0139043,.0107716,.009473,.0737225,.3871,.2234252,.1318,.42168,-1.5821823,38.97396,49.27536,2.889436,.0576862,.091099,.151657,.5746075,.2190844,2.270419,.0099352839,.0148117765,31.4745,.409362,27083.44,82095.5517,5.941043,16.987433,-10.21716,.0725296,14.69432,1465.25,.036885,34.5395,.3604468,.010786,1975.71,.0204767,0
9800,"Auburn",150911,1,"Alabama","AL",.271028,.2468085,.1272727,.1130435,.2738853,.2510822,.1588785,.2347826,.67010307,.75586855,.78703701,.87826085,15.87495,8176.2187,.481092,.1527245,.1028132,.1347393,-.2037679,83.885805,83.431912,62.223006,76.650488,62.386681,61.295122,.104949,.1249288,.0870999,.2766187,.40617,.2432764,.12003,.44611,-2.1303204,31.09117,36.27171,1.418054,.0422604,.3271801,.5243278,.5807051,.1566318,2.476882,.0347158259,.0284140984,81.82802,.3798745,27283.36,125404.3347,5.0210004,17.002514,-14.14968,-.0187637,24.87849,3969.74,.2677832,35.75,.3042952,.0055798,2966.739,.0141458,0
9900,"Tallahassee",426634,12,"Florida","FL",.2922764,.2226852,.150722,.1314331,.3361065,.2951289,.2807018,.2314516,.60468942,.72718722,.81221092,.83961505,18.78788,9801.4964,.6566587,.1661744,.1044245,.1286847,-.0482751,80.40329,81.647468,68.040341,80.418556,66.087476,74.485417,.1220295,.1093783,.1330939,.1622434,.38809,.1802342,.1116,.47965,-.95994038,37.2652,28.54086,3.499955,.0402554,.4523711,.5987439,.6210454,.0421893,3.663046,.0223071766,.0228908151,73.95969,.2751583,30838.16,127375.9937,6.1069344,17.735072,2.693493,-.0078132,28.71484,1485.05,.1934284,37.87375,.2825012,,3203.655,.0185079,0
10000,"Panama City",172606,12,"Florida","FL",.328594,.2407407,.1636364,.1805556,.276699,.242268,.2279412,.1713483,.60065466,.73076922,.79850745,.84357542,22.40035,11525.754,-.7477099,.1557627,.0848296,.11097,-.3405227,84.580187,76.266959,69.278189,77.022659,63.28677,75.264823,.0459258,.0450474,.0465636,.1316176,.34611,.1356933,.12045,.52136,-2.0444837,41.10749,11.31768,2.392153,.0509556,.4872263,.5982166,.5932989,.0647781,3.440193,.0348365642,.0275714633,92.66862,.3581152,32714.85,123883.7479,5.8815838,18.385479,4.031381,-.0241861,16.77347,1941.6,.0282055,39.185,.2434858,,3106.927,.0219149,0
10101,"Bainbridge",43992,13,"Georgia","GA",.1666667,.2244898,.25,.1764706,.546875,.4489796,.15,.4,.46969697,.75510204,.80000001,.82352942,22.35617,9205.1141,.8332324,.1663714,.1149457,.12438,-2.472115,68.590266,71.009648,63.038197,66.059454,53.281059,116.23681,.0155476,.0093892,.0144795,.081653,.39946,.2255043,.11659,.39462,-2.1094003,48.13602,37.0431,2.94599,.0506783,.0577543,.0939233,.5765438,.2098129,1.776396,.0097745045,.0130250955,39.35294,.3895907,29033.66,86943.00306,5.0821609,16.546826,,.040029,11.23853,1280,-.1956087,37.45875,.3106429,.0115703,1876.229,.0190306,0
10102,"Thomasville",66396,13,"Georgia","GA",.2116788,.2125,.2222222,.0892857,.4090909,.2763158,.3333333,.2727273,.4890511,.66666669,.84444445,.9464286,22.90788,8606.1921,1.117441,.1739055,.1058107,.1358938,.2448425,84.942922,83.826016,69.266124,76.275134,67.130438,61.0978,.0200287,.0216322,.0165338,.0982313,.43233,.1881094,.13908,.40755,-1.7502473,53.80143,35.50063,2.945961,.0416521,.1458848,.201162,.5959775,.1799958,2.361871,.0167479969,.0124254473,65.97191,.3891377,29591.39,101672.4483,5.374589,16.262791,-5.129544,.0177623,14.59074,3106.11,.0980415,36.29575,.3013507,.0110572,2160.314,.0181214,0
10200,"Albany",181765,13,"Georgia","GA",.2624672,.1960133,.1865672,.1055901,.2970027,.3163265,.2325581,.2792208,.5800525,.74172187,.75373137,.89440995,20.09807,8631.4254,2.139309,.1897698,.1218116,.1410276,-.0858033,88.172498,78.132223,63.667779,77.956431,66.171823,62.399316,.0912544,.0847419,.0976841,.2424386,.42915,.2213897,.10708,.40283,-1.2236323,39.8344,48.3597,1.413913,.0500595,.08578,.1080916,.5968862,.1585597,1.583835,.0113553214,.0126206916,74.32201,.3500775,30170.39,100924.5478,5.7422036,17.457681,-4.580561,.0461849,14.84606,1469.1,-.0572686,34.5305,.3597886,.0124026,2728.485,.0230106,0
10301,"Eufaula",61458,13,"Georgia","GA",.2368421,.2580645,.1818182,.1111111,.2702703,.516129,.5454546,.2777778,.52631581,.61290324,.90909094,.72222221,20.23051,9168.1854,1.433587,.1912792,.1071775,.1314842,-.3037682,87.153766,81.069029,64.679883,79.318753,61.973463,88.918628,.0196611,.0176128,.0173993,.040798,.41086,.2669845,.11334,.35359,-1.4482026,41.57962,50.15946,1.555534,.0642641,.0391951,.0467958,.4965335,.2560959,1.268077,.0100393765,.0163363598,25.06123,.387834,25283.51,80811.06525,5.5866649,15.934885,-17.62614,.0096104,10.89991,7250,-.0484377,35.21525,.3691294,.0060041,1930.548,.0179438,0
10302,"Dothan",223605,1,"Alabama","AL",.2472826,.231003,.1676301,.1,.3746479,.2712934,.3546512,.3090909,.56824511,.6761905,.73780489,.78787881,17.03672,9804.4156,-.3085499,.1524256,.098149,.1148443,.314838,85.388237,85.126134,68.743054,80.878438,67.331896,77.788304,.0499653,.0464933,.0551588,.1423923,.37047,.1579619,.12707,.48549,-1.4002219,63.18374,21.25489,2.079113,.0474962,.1150089,.1835467,.6078667,.1594111,1.994098,.0175309139,.0179378815,75.58052,.3608961,32267.8,99431.74708,4.8221002,17.249421,-11.82333,.0064656,16.17752,1580.12,-.0972876,39.018,.2476715,.0069766,2187.233,.0112736,0
10400,"Meridian",157091,28,"Mississippi","MS",.2493075,.2130518,.1964286,.1094891,.3510029,.3187251,.2534562,.2330827,.56824929,.73076922,.75829387,.83524907,21.37215,11194.713,1.261546,.1869742,.1104963,.1263436,-1.148823,81.401458,77.459213,65.439373,68.650965,60.076617,94.313368,.0525407,.0591489,.0423607,.2159236,.37964,.2130753,.09726,.44997,-.38628795,64.19273,34.42973,1.02743,.060955,.0606302,.1197163,.5772298,.1982062,.6401097,.0106116837,.0130624924,47.47471,.3326057,29016.2,81290.8081,4.3551982,17.410812,-9.970812,.0138165,13.60663,972.843,-.0669675,37.3035,.3065367,.0069959,1496.201,.0137252,0
10501,"Columbus",95083,28,"Mississippi","MS",.2780899,.2116788,.1271186,.1417323,.3760933,.3259259,.2155172,.2113821,.56302524,.67153287,.78991598,.87401575,21.97437,9506.4418,1.673709,.1715444,.1120528,.1491215,.1029597,84.509592,87.081271,67.256925,81.191989,58.25415,70.849496,.0463009,.0433046,.0467112,.1335201,.41457,.2365167,.12123,.41583,-.96563707,52.35741,45.28675,1.022265,.071022,.0335446,.0633863,.5760617,.2483541,1.027654,.0129676178,.0204242609,45.74592,.362161,29114.52,93043.77955,5.1127221,19.294552,-13.6432,.0003739,16.87564,2656,.0546391,36.02175,.332285,.0073304,2064.528,.0115733,0
10502,"Starkville",105093,28,"Mississippi","MS",.2120253,.1632653,.1530612,.1287879,.3540983,.2925532,.1595745,.2578125,.63522011,.76020408,.78571427,.87878788,20.72186,9109.0474,1.645577,.1810716,.1144664,.138963,-.0195176,85.379024,85.099218,70.900891,75.614121,64.899606,90.385205,.015068,.0156409,.0117884,.0770376,.39124,.2499572,.09504,.42766,-.42722813,54.4708,40.0845,1.091414,.0714088,.0962032,.264723,.5830976,.2321341,1.748665,.0113803964,.0147298107,45.39984,.4371204,26131.43,91176.97572,4.8017102,17.565459,-14.34507,.0069474,22.22034,3215.02,.2856793,36.79075,.3181892,.0078597,1979.18,.0120314,0
10600,"Jasper",161169,1,"Alabama","AL",.319403,.2553191,.184466,.1818182,.3425926,.2820513,.2959184,.2650602,.51796407,.69915253,.80582523,.68965518,17.31526,11026.683,1.160039,.1876619,.1111031,.1221444,-.6286356,83.950388,85.037498,59.708062,81.700148,60.708562,115.76878,.0128747,.0114461,.01286,.1227738,.32627,.1648779,.0924,.52196,-.79674159,61.12962,5.984401,1.053553,.066138,.0336912,.1198815,.551458,.2504086,.7052502,.0116151369,.0114538156,47.64437,.3203043,28444.61,85184.52403,4.646575,17.047908,-5.2196,-.0063533,8.646839,1560,-.1706367,41.94475,.1819903,.005913,1311.662,.00978,0
10700,"Birmingham",1038182,1,"Alabama","AL",.2770415,.2418362,.1888599,.1392226,.3138718,.2710372,.2609473,.1998562,.57403845,.71849865,.7797271,.84992456,15.88738,9845.1932,1.024082,.1688917,.1085081,.134277,.3633366,81.190937,85.05386,67.448747,80.544301,69.806859,61.555487,.1078153,.0957675,.1182999,.4199312,.4026,.1318331,.16063,.45293,-.39247219,57.96016,27.05701,1.872311,.0372948,.1439518,.2500926,.6235606,.1199941,2.221231,.0172773175,.0162100672,224.7611,.2197447,38196.07,131751.5572,5.1387597,17.267016,-12.13317,-.0032543,23.19634,5277.09,-.0415833,37.5835,.2420239,.0071512,1864.47,.0201015,0
10801,"Tuscaloosa",261112,1,"Alabama","AL",.2584135,.1894737,.1558824,.115903,.38125,.3478261,.3009118,.2188366,.56756759,.68099171,.77316296,.79213482,17.22805,10353.017,.2252571,.1722855,.09944,.1153744,-.0822173,82.760189,82.06892,65.39331,80.714095,68.7595,87.550663,.0875914,.0867386,.0819003,.2715116,.41195,.2137309,.14755,.41342,-1.1244627,47.50414,38.31728,1.106422,.0503387,.0977504,.2090059,.5711049,.1768104,1.539919,.017961641,.0172110052,60.84644,.3428588,30158.42,123887.3271,4.8623735,16.871414,-19.80517,-.0003352,19.17624,3229.04,.1438692,36.85525,.3110788,.0078434,1978.672,.0133744,0
10802,"Demopolis",63233,1,"Alabama","AL",.1930693,.2105263,.1587302,.1692308,.4870466,.3027523,.3770492,.2580645,.54679805,.66666669,.76190478,.76923078,17.74629,9466.6249,1.444563,.2015012,.1052804,.1259534,-.5405813,86.295632,80.338003,64.679148,77.221953,58.966938,88.619677,.0260609,.0224406,.0346478,.1134237,.42594,.2984394,.09592,.3391,-.73122918,40.55478,58.90595,.8682175,.0635958,-.0942777,-.0213004,.4967187,.2468312,.6253107,.0086821754,.0171429475,18.37443,.3373734,27364.34,80968.19028,5.2817313,16.945383,-20.05889,-.0065785,11.28834,2504,.027867,37.42325,.3721478,.0060253,1603.509,.0102367,0
10900,"Pensacola",623252,12,"Florida","FL",.3197378,.2553459,.2057716,.1470588,.2869889,.2258687,.2349166,.1743315,.59969085,.74398398,.81854302,.88248098,20.12913,10206.788,.4631429,.1604178,.1051382,.12634,.0355982,80.952862,79.829843,69.24573,81.315723,66.403204,68.699929,.0606249,.0567291,.0666093,.1376917,.33422,.1243718,.13671,.54191,-1.2160379,44.39023,13.71516,3.062164,.044956,.4804015,.5833386,.6134403,.0633971,3.955006,.0346168163,.0338418489,169.7094,.3091389,34256.17,126189.6348,5.4091899,19.1846,5.389519,-.0095492,21.92165,3254.32,.0250068,39.736,.2405253,,1995.327,.01588,0
11001,"Mobile",599405,1,"Alabama","AL",.2808383,.2350487,.1908397,.1550633,.3273956,.2802867,.2253521,.1904762,.57038993,.71634978,.80681819,.82885903,18.67869,9781.0066,.4600568,.1705059,.1030123,.1206837,-.3376263,80.931816,81.254716,62.051945,77.487002,65.579305,68.75986,.0767924,.0837995,.0707674,.3169352,.40085,.1720241,.13029,.45948,-.98436417,51.48205,28.92218,1.299622,.0511375,.1921009,.2855923,.5872476,.149258,2.05778,.0157322678,.0129445033,99.28604,.266944,33321.26,119099.9414,4.5040591,17.808649,-11.93787,.0001652,18.86311,4673.39,-.0394723,38.0195,.2726896,.0075742,1804.579,.0176551,0
11002,"Atmore",76853,1,"Alabama","AL",.2268041,.2941177,0,.1304348,.3516484,.2941177,.4782609,.1818182,.55913979,.67346936,.78260869,.76190478,18.97475,10866.98,1.615546,.1758581,.1110942,.1449933,-1.505579,86.022827,75.78014,57.240684,73.226338,61.992502,131.50504,.0218889,.0226693,.0205213,.1337755,.3782,.2208941,.11466,.44221,-1.1858233,50.81519,35.87759,.8730953,.0610379,-.0015849,.0657259,.5280119,.2543931,.4753054,.0105396016,.0165120425,27.21393,.3897735,27014.97,87127.52853,4.6298012,17.61773,-16.94375,.0042747,10.72315,1492.55,-.0261108,39.17925,.2767434,.007638,1418.738,.0097054,0
11101,"Montgomery",367927,1,"Alabama","AL",.2530949,.1871658,.1570248,.1597052,.3646724,.2819445,.2742857,.235443,.54722637,.75074184,.77014923,.80901855,15.31628,9586.0243,.8207945,.1637777,.0992933,.1402207,.2315467,84.053456,83.731151,70.015124,78.824335,67.434373,72.700684,.1017572,.1032144,.1030197,.2645651,.41959,.1629959,.13411,.43606,-.71283374,49.68159,40.1142,1.170884,.0424303,.1960438,.277027,.6047082,.1165382,1.54089,.01938428,.0199686351,105.0682,.2779334,33533.47,117381.1035,4.4237122,17.863646,-17.8865,.0045687,23.42958,3753.12,-.053436,35.84125,.3011367,.0061474,1662.867,.0153422,0
11102,"Troy",80901,1,"Alabama","AL",.2524272,.1904762,.1515152,.0625,.3298969,.4512195,.34375,.2580645,.52427185,.69047618,.69696969,.75,17.81185,10550.344,1.267062,.2016224,.1022812,.1231228,-.526686,86.553231,83.48678,65.567634,77.25019,65.454957,126.4365,.0160032,.0131994,.0150758,.1288224,.38238,.2073518,.14481,.43201,-1.275069,60.58887,23.18018,.9196425,.0537365,.0239337,.0954638,.5718287,.1711459,1.005905,.0160195795,.0157229206,34.95505,.4092519,28445.04,80882.62349,4.6347242,16.662412,-10.04071,.0060685,14.29992,2422.96,.0156982,42.23425,.2615278,.0071322,2188.063,.0102356,0
11201,"Bluefield",199334,51,"Virginia","VA",.3313397,.2697495,.1764706,.147651,.2668329,.2435644,.2717391,.239726,.55643046,.7324841,.81355929,.80575538,17.73681,10068.154,.3851653,.1680801,.0957067,.1268483,-.7187927,80.33915,85.130585,61.230215,82.844097,58.199751,115.39436,.0183968,.0190263,.0168172,.1323127,.34081,.172239,.10178,.54793,-.43403487,38.98682,3.688784,.5352825,.0563933,-.1182799,-.0267758,.5088405,.1402223,.6572992,.0065668677,.007805994,72.73314,.3195573,27293.57,89190.70537,5.6179146,15.220626,-2.029494,-.0147928,11.32563,1493.8,-.0441822,44.031,.1824109,.0077743,1709.23,.0174636,0
11202,"Welch",53037,54,"West Virginia","WV",.4227642,.266055,.175,.2857143,.3125,.3465346,.425,.3214286,.5487805,.57798165,.64999998,.64285713,18.82753,10075.461,1.18835,.1889945,.0929575,.1386,-2.115634,81.100566,81.229317,46.577703,77.979444,47.131453,132.02318,.0191379,.0164479,.0300301,.2316198,.34508,.3155833,.05447,.50724,-1.4954013,27.68068,6.401192,.5034221,.0709398,-.3825153,-.3743832,.3641079,.0428099,.3380111,.0066368761,.0095970737,51.21387,.2633066,22243.97,45852.24455,6.8457685,14.858514,-8.75686,-.0060202,6.327077,11340,,44.55225,.2087725,.0052982,1210.719,.0121275,2.5
11203,"Big Stone Gap",84011,51,"Virginia","VA",.3649289,.26,.1527778,.1632653,.3432836,.3986014,.3661972,.2340426,.5,.67567569,.70833331,.85714287,16.28345,11654.348,.2603472,.1768845,.0989643,.1134716,-1.109185,82.125983,83.44754,56.744708,81.880594,61.419781,143.19937,.0114586,.0102059,.0115612,.068318,.34201,.2148693,.09891,.52522,-.66217605,41.70406,1.314114,.6142053,.0514788,-.1098832,.0247322,.4766287,.0770793,.4316961,.0059396984,.0059873112,71.17038,.3168855,25086.34,81777.2849,5.789604,,7.397763,-.018754,9.783557,1413.52,-.0207615,43.634,.19433,.0048797,1691.154,.0247141,0
